,youtuber,subscribers,name,upload_date,hits,likes_num,dislikes_num
0,강쉪 - YouTube,구독자 19.5만명,"집에서 고급진~ 고추장 삼겹살구이 만들기.[강쉪] korea food recipe, red pepper paste grilled pork belly.",2019. 8. 22.,"13,804회",399개,6개
0,강쉪 - YouTube,구독자 19.5만명,"집에서 환상의 짝꿍~ 애호박 새우젓찜 만들기. [강쉪] Boiled down zucchini, pickle shrimps",2019. 8. 19.,"5,546회",244개,1개
0,강쉪 - YouTube,구독자 19.5만명,"집에서 디저트, 고구마 양갱 만들기. 부드럽게 맛있는~ [강쉪] korea sweet potato jelly recipe",2019. 8. 17.,"17,119회",419개,14개
0,강쉪 - YouTube,구독자 19.5만명,"집에서~ 크리미한 두부 들깨탕 만들기. 모두부를 순두부처럼~ [강쉪]  korea tofu, perilla seed soup",2019. 8. 14.,"97,948회",1.6천개,44개
0,강쉪 - YouTube,구독자 19.5만명,"집에서 맛보장 가지냉채 만들기. 고급진 가지요리~ [강쉪] Making  korea food , eggplant salad",2019. 8. 13.,"6,066회",228개,6개
0,강쉪 - YouTube,구독자 19.5만명,집에서~ 진한국물 닭백숙 만들기. 소스는 특별하게. [강쉪] korea food (chicken baek-sook)  whole chicken soup,2019. 8. 11.,"19,126회",424개,14개
0,강쉪 - YouTube,구독자 19.5만명,"집에서 시원,구수한~ 감자수제비 만들기 [강쉪] Potato Handpulled Dough Soup (gamja sujebi)",2019. 8. 9.,"168,167회",2.5천개,94개
0,강쉪 - YouTube,구독자 19.5만명,"집에서~ 식당뺨치는 비빔냉면 만들기. [강쉪] Making  Cold, spicy, chewy noodles",2019. 8. 5.,"42,731회",864개,29개
0,강쉪 - YouTube,구독자 19.5만명,집에서~ 맛있고 예쁜 가지 동그랑땡(가지전) 만들기. [강쉪] Korea Eggplant Pancakes,2019. 8. 4.,"702,276회",9.5천개,327개
0,강쉪 - YouTube,구독자 19.5만명,집에서~ 세상쉬운 김치비빔국수 만들기. [강쉪] Korea spicy Noodles with Kimchi,2019. 8. 1.,"21,368회",394개,11개
0,강쉪 - YouTube,구독자 19.5만명,"집에서~ 세상쉬운 명란계란찜 만들기, 맛있다. [강쉪] Korean Steamed eggs recipe",2019. 7. 30.,"11,878회",360개,7개
0,강쉪 - YouTube,구독자 19.5만명,집에서 세상쉬운 냉커피 만들기. 더위안녕~ [강쉪] Korean style iced coffee,2019. 7. 29.,"18,439회",382개,17개
0,강쉪 - YouTube,구독자 19.5만명,집에서~ 세상 맛있는 돼지고기 장조림 만들기.[강쉪] Korea Pork boiled down in soy sauce,2019. 7. 26.,"33,790회",795개,24개
0,강쉪 - YouTube,구독자 19.5만명,집에서~ 맛있는 스팸볶음밥 만들기. [강쉪] How to make spam fried rice,2019. 7. 24.,"375,511회",3.2천개,134개
0,강쉪 - YouTube,구독자 19.5만명,집에서~ 세상쉬운 뚝배기 불고기 만들기. [강쉪] Bulgogi stew in an earthenware pot (Ttukbaegi-bulgogi),2019. 7. 23.,"67,658회",1.6천개,50개
0,강쉪 - YouTube,구독자 19.5만명,집에서~ 세상쉬운 간짜장 만들기 [강쉪] jajangmyeon(black-bean-sauce noodles),2019. 7. 19.,"26,486회",749개,21개
0,강쉪 - YouTube,구독자 19.5만명,"집에서 심플, 고급진~ 메밀국수 만들기. [강쉪]korean cold buckwheat noodles recipe",2019. 7. 16.,"26,793회",441개,9개
0,강쉪 - YouTube,구독자 19.5만명,싱크로율 100% 포테토칩 3가지맛 만들기.  [강쉪] Crispy Potato Chips,2019. 7. 14.,"4,423회",149개,2개
0,강쉪 - YouTube,구독자 19.5만명,깻잎순으로 밥도둑 깻잎찜 만들기. 멸치넣고 감칠맛있게~ [강쉪] Koea braised perilla leaf,2019. 7. 12.,"4,126회",179개,0개
0,강쉪 - YouTube,구독자 19.5만명,1년숙성 매실장아찌 무침 만들기. 새콤 쫀쫀하니 맛있습니다. [강쉪]  Seasoned korea  apricot pickle,2019. 7. 10.,"2,848회",85개,3개
0,강쉪 - YouTube,구독자 19.5만명,"밥도둑 양배추쌈 데치는법과 맛있는 쌈장 만들기.[강쉪] Cabbage Ssam, ssamjang (Korean dipping sauce)",2019. 7. 8.,"161,890회",2천개,43개
0,강쉪 - YouTube,구독자 19.5만명,밥도둑 된장깻잎찜 황금레시피. 밥이 술술~ [강쉪] steamed bean paste perilla leaf,2019. 7. 5.,"5,989회",234개,3개
0,강쉪 - YouTube,구독자 19.5만명,중년의 회춘비법~ 꿀마늘 만드는법. [강쉪] Make honey garlic,2019. 7. 4.,"43,353회",502개,31개
0,강쉪 - YouTube,구독자 19.5만명,가장 쉽게 마늘 까는법과 오래가는 깐마늘 보관법. [강쉪],2019. 7. 2.,"45,397회",514개,28개
0,강쉪 - YouTube,구독자 19.5만명,생각보다 쉬운 오이 레시피 3가지~ 맛보장 요리!! [강쉪] Korea three easy cucumber recipes,2019. 6. 26.,"46,041회",757개,15개
0,강쉪 - YouTube,구독자 19.5만명,부드럽고 깔끔한~ 매실 돼지갈비찜 만들기 .[강쉪] Korea apricot braised short ribs,2019. 6. 24.,"4,431회",153개,6개
0,강쉪 - YouTube,구독자 19.5만명,"맛있는 햇감자, 고추장 감자조림. 칼칼 파근파근하게~ [강쉪] braised Potatoes in spicy sauce",2019. 6. 22.,"10,529회",288개,7개
0,강쉪 - YouTube,구독자 19.5만명,"밥두그릇 뚝딱!! 밥도둑 청국장쌈장 만들기.""강력추천"" [강쉪] Ssamjang (Korean dipping sauce)",2019. 6. 19.,"6,881회",264개,4개
0,강쉪 - YouTube,구독자 19.5만명,"'속 시원하게 더위날리는' 콩나물냉국 레시피. "" 너무 쉽습니다."" [강쉪] Korea cold soybean sprout soup",2019. 6. 17.,"20,798회",411개,16개
0,강쉪 - YouTube,구독자 19.5만명,오늘저녁 팽이버섯전 어떠세요. 황금레시피 [강쉪] Korea Enoki mushroom pancakes,2019. 6. 16.,"6,055회",193개,5개
0,강쉪 - YouTube,구독자 19.5만명,"오늘 저녁메뉴 ~ 맛있는 닭볶음탕 만들기, 황금레시피. [강쉪] Korea braised Spicy Chicken",2019. 6. 14.,"9,678회",281개,8개
0,강쉪 - YouTube,구독자 19.5만명,누구나 할수있는~ 두부부침 만들기. [강쉪] Cooking Korean food:  tofu sidedishes,2019. 6. 13.,"7,036회",242개,3개
0,강쉪 - YouTube,구독자 19.5만명,입맛 살리는~ 상큼 칼칼한 쑥갓 상추겉절이 하는법 [강쉪] Korean Lettuce Salad,2019. 6. 11.,"6,614회",178개,1개
0,강쉪 - YouTube,구독자 19.5만명,맛을 업그레이드한  마약 계란장 만들었어요. 밥과 비비면 꿀맛입니다.  [강쉪] Eggs in soy broth,2019. 6. 9.,"8,416회",210개,7개
0,강쉪 - YouTube,구독자 19.5만명,쉽고 간단하게~ 새송이 꽈리고추 장조림 만드는법. 맛있어요!  [강쉪] Korea King oyster mushroom soy broth,2019. 6. 7.,"8,080회",217개,5개
0,강쉪 - YouTube,구독자 19.5만명,간단한 저녁요리. 강식당2 가락국수 만들기~ 시원하고 담백합니다.[강쉪]Korea anchovy stock noodle,2019. 6. 5.,"18,426회",294개,14개
0,강쉪 - YouTube,구독자 19.5만명,"강식당2, 맛있는 짜장떡볶이 만들기~ JMT [강쉪]  korean food Jjajang tteokbokki",2019. 6. 4.,"11,329회",188개,7개
0,강쉪 - YouTube,구독자 19.5만명,"진미채김밥 달인의 김밥 만드는법, 비법 양념, 자꾸손이갑니다~ [강쉪] Korea dried shredded squid, rice roll",2019. 6. 3.,"5,990회",119개,10개
0,강쉪 - YouTube,구독자 19.5만명,달큰한 햇양파로 양파볶음 만들어보세요. 손이가는 양파볶음 만들기 [강쉪]Korea Stir-fried Onion,2019. 5. 30.,"21,674회",296개,8개
0,강쉪 - YouTube,구독자 19.5만명,"간단한 저녁메뉴 부추전 만들기. 부추향이 풍부하게, 밀가루 적게~  [강쉪] How to make chives panckae.",2019. 5. 28.,"106,958회",749개,38개
