,youtuber,subscribers,name,upload_date,hits,likes_num,dislikes_num
0,소소황 Cook & Eat - YouTube,구독자 12.7만명,"수미네반찬 '오징어 꽈리고추볶음' 만드는 법, 역대급 맛! 쉽고 간단한 김수미표 황금레시피 How to make stir-fried Squid with shishito pepper",2019. 8. 21.,"3,209회",56개,3개
0,소소황 Cook & Eat - YouTube,구독자 12.7만명,매콤달콤 비빔국수 만들기 맛집급 레시피,2019. 8. 19.,"2,844회",93개,0개
0,소소황 Cook & Eat - YouTube,구독자 12.7만명,무더위를 날려줄 시원한 과일화채 3가지,2019. 8. 16.,814회,24개,0개
0,소소황 Cook & Eat - YouTube,구독자 12.7만명,매콤 짭쪼름 입맛 돋는 꽈리고추 계란장조림 황금레시피 Eggs in soy broth recipe,2019. 8. 14.,"3,808회",98개,0개
0,소소황 Cook & Eat - YouTube,구독자 12.7만명,[부산맛집] 부산 현지인이 추천하는 최고의 탕수육과 짬뽕,2019. 8. 11.,"4,177회",41개,4개
0,소소황 Cook & Eat - YouTube,구독자 12.7만명,[말복특집] 3분만에 배우는 '전복 삼계탕' 만드는 법,2019. 8. 9.,"2,849회",41개,2개
0,소소황 Cook & Eat - YouTube,구독자 12.7만명,가지볶음 만들기 황금레시피 밥도둑의 탄생,2019. 8. 7.,"1,734회",51개,2개
0,소소황 Cook & Eat - YouTube,구독자 12.7만명,명륜진사갈비를 집에서 만들어 먹는다면?,2019. 8. 4.,"2,263회",36개,1개
0,소소황 Cook & Eat - YouTube,구독자 12.7만명,만원으로 5가지 반찬만들기 밥도둑 #4 with 폭탄계란찜,2019. 8. 1.,"121,196회",1.5천개,41개
0,소소황 Cook & Eat - YouTube,구독자 12.7만명,세상에서 가장 맛있는 수육 만들기,2019. 8. 1.,"26,209회",378개,7개
0,소소황 Cook & Eat - YouTube,구독자 12.7만명,백종원 골목식당 홍탁집 여름한정 신메뉴!! '초계국수' 만드는 법,2019. 7. 31.,"17,531회",223개,10개
