,youtuber,subscribers,name,upload_date,hits,likes_num,dislikes_num,youtuber_id,clean_name
4116,강쉪 ,195000000,"김장전, 간단하게 봄동 겉절이 만들기~ 상큼, 입맛살리고~[강쉪] korea food recipe, Fresh winter cabbage kimchi.",2019-11-03,3360,16200,2,6,김 장전 간단하다 봄 동 겉절이 상큼 입맛 살리다 korea food recipe Fresh winter cabbage kimchi
4117,강쉪 ,195000000,"고구마로 집에서 할수있는 완벽한 스낵 만들기~바삭, 바삭칩, 스틱. [강쉪] korea food recipe, Fry sweet potato stick , chip",2019-11-02,121550,73700,21,6,고구마 집 완벽하다 스낵 바삭 바삭 칩 스틱 korea food recipe Fry sweet potato stick chip
4118,강쉪 ,195000000,"세상에서 가장 완벽한 무조림 만들기~ 건새우넣고 업그레이드 [강쉪] korea food recipe, Braised spicy radish",2019-10-31,135512,30000,40,6,세상 가장 완벽하다 무 조림 건 새우 넣다 업그레이드 korea food recipe Braised spicy radish
4119,강쉪 ,195000000,"건강하고 맛있는 브로콜리 스프 만들기~ [강쉪] korea food recipe, Broccoli Soup Recipe",2019-10-29,13062,34400,2,6,건강하다 브로콜리 스프 korea food recipe Broccoli Soup Recipe
4120,강쉪 ,195000000,"훌륭한 밥반찬. 오징어채 어묵볶음 만들어보세요. [강쉪] korea food recipe, Sliced squid stir-fried in soy sauce",2019-10-27,7247,25000,1,6,훌륭하다 밥 반찬 오징어채 어묵 볶음 만들다 보다 korea food recipe Sliced squid stirfried in soy sauce
4121,강쉪 ,195000000,"동태탕(동태찌개) 이렇게 끓여보세요. 맛있습니다!!  [강쉪] korea food recipe, Pollack Soup recipe",2019-10-25,9185,31200,5,6,동태 탕 동태 찌개 끓다 여보세요 korea food recipe Pollack Soup recipe
4122,강쉪 ,195000000,"밥도둑 무생채 만들기~ 굴넣고 시원하게~ [강쉪] korea food recipe, Spicy oyster radish salad",2019-10-24,8679,32600,1,6,밥 도둑 무생채 굴 넣다 시원하다 korea food recipe Spicy oyster radish salad
4123,강쉪 ,195000000,"든든한 한끼, 해쉬브라운 7가지맛 만들기~ [강쉪] korea food recipe, crispy hash brown",2019-10-23,4821,14000,3,6,든든하다 끼 해쉬 브라운 가지 맛 korea food recipe crispy hash brown
4124,강쉪 ,195000000,"나물이 짤때는 이런방법으로 해보세요. 시금치 무침~  [강쉪] korea food recipe, spinach tofu salad",2019-10-20,7177,24100,5,6,나물 짤때 이렇다 방법 해보다 시금치 무치 korea food recipe spinach tofu salad
4125,강쉪 ,195000000,"식당 잡채밥 느낌나게 만드는법~ 이걸 넣어보세요.[강쉪] korea food recipe,  Glass noodles stir - fried with rice",2019-10-18,10399,31500,8,6,식당 잡채 밥 느끼다 만들다 법 걸 넣다 보다 korea food recipe Glass noodles stir fried rice
4126,강쉪 ,195000000,"석류 쉽게 까는법, 석류청 만드는법, 감기예방, 갱년기 여성에 좋아요. [강쉪]  Pomegranate extract, Pomegranate tea",2019-10-16,25056,38700,5,6,석류 쉬 깔다 법 석류 청 만들다 법 감기 예방 갱년기 여성 좋다 Pomegranate extract Pomegranate tea
4127,강쉪 ,195000000,"밥도둑!! 배추겉절이 만들었습니다. 라면 끓였습니다.^^ [강쉪] korea food recipe, Fresh kimchi recipe",2019-10-15,12115,37100,8,6,밥 도둑 배추 겉절이 만들다 라면 끓이다 korea food recipe Fresh kimchi recipe
4128,강쉪 ,195000000,"쌀쌀할때는 애호박국 끓여부세요. 몸도 마음도 따뜻~ [강쉪] korea food recipe, zucchini soup",2019-10-13,62397,91900,17,6,쌀쌀하다 때 애호박 국 끓이다 부세 요 몸 마음 따다 뜻 korea food recipe zucchini soup
4129,강쉪 ,195000000,"고급스런~ 소고기 연근조림 만들었어요.^^ 참 맛있습니다. [강쉪] korea food recipe, Braised Beef, Lotus Roots",2019-10-11,6814,22200,3,6,고급스럽다 소고기 연근조림 만들다 차다 korea food recipe Braised Beef Lotus Roots
4130,강쉪 ,195000000,"이런 고급진 표고버섯 요리 어떠신가요? 탕수육 맛있습니다. [강쉪] korea food recipe,  Crispy sweet and Sour mushroom",2019-10-10,9107,25700,5,6,이렇다 고급 진 표고버섯 요리 어떻다 가요 탕수육 korea food recipe Crispy sweet and Sour mushroom
4131,강쉪 ,195000000,"고기 2배 맛있어지는 고기소스 3가지~ 참소스, 파절이, 새우젓 [강쉪]korea food recipe, pan fry  pork sauce recipe",2019-10-08,10084,25100,5,6,고기 배 고기 소스 가지 차다 소스 파절 새우젓 korea food recipe pan fry pork sauce recipe
4132,강쉪 ,195000000,"감자와 치즈의 만남 , 만들어보세요. 맛있습니다. [강쉪] korea food recipe,  potato cheese cake recipe",2019-10-06,55183,110000,27,6,감자 치즈 만남 만들다 보다 korea food recipe potato cheese cake recipe
4133,강쉪 ,195000000,"든든한 겨울나기~ 생강청 장만하세요. [강쉪]  korea food recipe,  ginger tea using honey.",2019-10-04,182893,210000,89,6,든든하다 겨울나기 생강 청 장만 korea food recipe ginger tea using honey
4134,강쉪 ,195000000,"무우 1개 깍두기 담그는법~ 소박하고, 맛있게~ [강쉪] korea food recipe, radish kimchi",2019-10-02,17412,50800,13,6,무우 깍두기 담그다 법 소박하다 korea food recipe radish kimchi
4135,강쉪 ,195000000,"쌀쌀할때는 황태미역국이 정답니다. 시원합니다~ [강쉪] korea food recipe, Seaweed Soup with pollack",2019-10-01,12131,36500,2,6,쌀쌀하다 때 황태 미역국 정답 니 시원하다 korea food recipe Seaweed Soup pollack
4136,강쉪 ,195000000,"쌀쌀할때는 00육개장 끓여보세요. 가성비 최고!! [강쉪]korea food recipe, Spicy Mushrooms Soup",2019-09-30,54761,99600,24,6,쌀쌀하다 때 육개장 끓다 여보세요 가성 비 최고 korea food recipe Spicy Mushrooms Soup
4137,강쉪 ,195000000,"이런~ 오징어 볶음 꿀맛입니다. 술안주로 반찬으로 강추!! [강쉪] korea food recipe, Spicy Stir-fried Squid",2019-09-28,8923,32300,5,6,이렇다 오징어 볶음 꿀맛 술안주 반찬 강추 korea food recipe Spicy Stirfried Squid
4138,강쉪 ,195000000,"진정~ 밥도둑 고추다짐, 만능 양념장입니다.  [강쉪] korea food recipe, gochu dadegi:Spicy Chili Pepper Sauce",2019-09-26,329774,340000,159,6,진정 밥 도둑 고추 다짐 만능 양념장 korea food recipe gochu dadegiSpicy Chili Pepper Sauce
4139,강쉪 ,195000000,"아삭하고 고소한 양배추전 만들었습니다. [강쉪]  korea food recipe, Cabbage pancakes",2019-09-25,58380,81200,18,6,아 삭 고소하다 양배추 전 만들다 korea food recipe Cabbage pancakes
4140,강쉪 ,195000000,"ENG sub] 오늘은 메론을 먹었습니다. 달큰합니다. [강쉪] korea food recipe, How to cut a melon",2019-09-24,1971,7300,2,6,오늘 메론 먹다 달 크다 korea food recipe How to cut a melon
4141,강쉪 ,195000000,"오늘은 고추튀김을 먹었습니다. 자꾸 손이갑니다. [강쉪] korea food recipe, how to make fried peppers",2019-09-22,108633,150000,41,6,오늘 고추 튀김 먹다 자꾸 손 가다 korea food recipe how to make fried peppers
4142,강쉪 ,195000000,"이런~ 가지 고추장 구이, 장어구이 맛이 납니다. [강쉪]  korea food recipe, Grilled eggplant red pepper paste",2019-09-20,13669,45000,8,6,이렇다 가지 고추장 구이 장어구이 맛 나다 korea food recipe Grilled eggplant red pepper paste
4143,강쉪 ,195000000,가장 오래가는~ 감자보관법~ 꿀팁!! [강쉪] method of storing potatoes,2019-09-19,18182,37400,14,6,가장 오래 가다 감자 보관 법 꿀팁 method of storing potatoes
4144,강쉪 ,195000000,"감칠맛 풍부한 고추장 양념장 만들어 봤습니다. 밥에 비비면 꿀맛!  [강쉪] korea food recipe, red pepper paste",2019-09-17,4101,22100,3,6,감칠맛 풍부하다 고추장 양념장 만들다 보다 밥 비비 면 꿀맛 korea food recipe red pepper paste
4145,강쉪 ,195000000,"노각으로 시원한 국을 끓여보세요. 만족 하실겁니다.[강쉪] Koera food recipe, old cucumber soup.",2019-09-15,6209,18600,3,6,노각 시원하다 국 끓다 여보세요 만족 겁니다 Koera food recipe old cucumber soup
4146,강쉪 ,195000000,"이런 노각요리는 어떠신가요? 아삭, 고소~ [강쉪] Korea food recipe, old cucumber pancake",2019-09-11,5900,11700,4,6,이렇다 노 각 요리 어떻다 가요 아 삭 고소 Korea food recipe old cucumber pancake
4147,강쉪 ,195000000,"이런 고구마줄기 볶음은 어떠신가요? 고소하게~ [강쉪] Korean food recipe, Stir-fried sweet potato stems",2019-09-10,31682,44100,11,6,이렇다 고구마줄기 볶음 어떻다 가요 고소하다 Korean food recipe Stirfried sweet potato stems
4148,강쉪 ,195000000,"이런 간단한 잡채는 어떠신가요? 맛은 풍성~ [강쉪] korea food recipe, Glass noodles stir fried with vegetables",2019-09-07,97473,150000,82,6,이렇다 간단하다 잡채 어떻다 가요 맛 풍 성 korea food recipe Glass noodles stir fried vegetables
4149,강쉪 ,195000000,"도라지 무침에 이걸~ 넣어보세요. 맛있습니다. [강쉪] korea food recipe, Spicy bellflower root , cucumber, whelk",2019-09-06,17272,44200,6,6,도라지 무치 걸 넣다 보다 korea food recipe Spicy bellflower root cucumber whelk
4150,강쉪 ,195000000,"깻잎전 이렇게 만들어보세요. 스팸넣고 맛있게~ [강쉪] Korea fodd recipe,  Making  Perilla Leaf tofu pancake",2019-09-04,508902,70000,216,6,깻잎 전 만들다 보다 스팸넣 고 Korea fodd recipe Making Perilla Leaf tofu pancake
4151,강쉪 ,195000000,"집에서 밥도둑~ 고구마순 갈치조림 황금레시피 [강쉪] Korea food recipe,  braised cutlassfish with sweet potato sprout",2019-09-02,6487,22000,3,6,집 밥 도둑 고구마 순 갈치 조림 황금 Korea food recipe braised cutlassfish sweet potato sprout
4152,강쉪 ,195000000,"집에서~ 맛있는 고추전 만들기. 손이가는 감칠맛 풍부한~ [강쉪] korean food recipe, green chili pancake",2019-08-30,114301,280000,63,6,집 고추전 손 가다 감칠맛 풍부하다 korean food recipe green chili pancake
4153,강쉪 ,195000000,"집에서 밥도둑~ 깻잎김치 만들기. 된장넣고 입에 짝 붙게 [강쉪] Korea food recipe, Making  perilla leaf kimchi",2019-08-29,49638,120000,23,6,집 밥 도둑 깻잎 김치 된장 넣다 입 짝 붙다 Korea food recipe Making perilla leaf kimchi
4154,강쉪 ,195000000,집에서 고소한~ 베이컨 까르보나라 만들기. [강쉪]  How to make Carbonara recipe,2019-08-27,7055,19500,3,6,집 고소하다 베이컨 까르보나라 How to make Carbonara recipe
4155,강쉪 ,195000000,"집에서 바삭,촉촉~ 감자채전 만들기 [강쉪] Korea food recipe, crispy potato bacon pancakes",2019-08-24,8884,28600,2,6,집 바삭 촉촉 감자 채다 Korea food recipe crispy potato bacon pancakes
4156,강쉪 ,195000000,"집에서 고급진~ 고추장 삼겹살구이 만들기.[강쉪] korea food recipe, red pepper paste grilled pork belly.",2019-08-22,13804,39900,6,6,집 고급 진 고추장 삼겹살 구이 korea food recipe red pepper paste grilled pork belly
4157,강쉪 ,195000000,"집에서 환상의 짝꿍~ 애호박 새우젓찜 만들기. [강쉪] Boiled down zucchini, pickle shrimps",2019-08-19,5546,24400,1,6,집 환상 짝꿍 애호박 새우젓 찜 Boiled down zucchini pickle shrimps
4158,강쉪 ,195000000,"집에서 디저트, 고구마 양갱 만들기. 부드럽게 맛있는~ [강쉪] korea sweet potato jelly recipe",2019-08-17,17119,41900,14,6,집 디저트 고구마 양갱 부드럽다 korea sweet potato jelly recipe
4159,강쉪 ,195000000,"집에서~ 크리미한 두부 들깨탕 만들기. 모두부를 순두부처럼~ [강쉪]  korea tofu, perilla seed soup",2019-08-14,97948,160000,44,6,집 크리미 두부 들깨 탕 모 두부 순두부 처럼 korea tofu perilla seed soup
4160,강쉪 ,195000000,"집에서 맛보장 가지냉채 만들기. 고급진 가지요리~ [강쉪] Making  korea food , eggplant salad",2019-08-13,6066,22800,6,6,집 맛 보장 가지 냉채 고급 진 가지 요리 Making korea food eggplant salad
4161,강쉪 ,195000000,집에서~ 진한국물 닭백숙 만들기. 소스는 특별하게. [강쉪] korea food (chicken baek-sook)  whole chicken soup,2019-08-11,19126,42400,14,6,집 진하다 국물 닭백숙 소스 특별하다 korea food chicken baeksook whole chicken soup
4162,강쉪 ,195000000,"집에서 시원,구수한~ 감자수제비 만들기 [강쉪] Potato Handpulled Dough Soup (gamja sujebi)",2019-08-09,168167,250000,94,6,집 시원 구수하다 감자 수제비 Potato Handpulled Dough Soup gamja sujebi
4163,강쉪 ,195000000,"집에서~ 식당뺨치는 비빔냉면 만들기. [강쉪] Making  Cold, spicy, chewy noodles",2019-08-05,42731,86400,29,6,집 식당 뺨 치 비빔냉면 Making Cold spicy chewy noodles
4164,강쉪 ,195000000,집에서~ 맛있고 예쁜 가지 동그랑땡(가지전) 만들기. [강쉪] Korea Eggplant Pancakes,2019-08-04,702276,950000,327,6,집 예쁘다 가지 동그랑땡 가다 Korea Eggplant Pancakes
4165,강쉪 ,195000000,집에서~ 세상쉬운 김치비빔국수 만들기. [강쉪] Korea spicy Noodles with Kimchi,2019-08-01,21368,39400,11,6,집 세상 쉬 김치 비빔국수 Korea spicy Noodles Kimchi
4166,강쉪 ,195000000,"집에서~ 세상쉬운 명란계란찜 만들기, 맛있다. [강쉪] Korean Steamed eggs recipe",2019-07-30,11878,36000,7,6,집 세상 쉬 명란 계란찜 Korean Steamed eggs recipe
4167,강쉪 ,195000000,집에서 세상쉬운 냉커피 만들기. 더위안녕~ [강쉪] Korean style iced coffee,2019-07-29,18439,38200,17,6,집 세상 쉬 냉커피 더위 안녕 Korean style iced coffee
4168,강쉪 ,195000000,집에서~ 세상 맛있는 돼지고기 장조림 만들기.[강쉪] Korea Pork boiled down in soy sauce,2019-07-26,33790,79500,24,6,집 세상 돼지고기 장조림 Korea Pork boiled down in soy sauce
4169,강쉪 ,195000000,집에서~ 맛있는 스팸볶음밥 만들기. [강쉪] How to make spam fried rice,2019-07-24,375511,320000,134,6,집 스팸 볶음밥 How to make spam fried rice
4170,강쉪 ,195000000,집에서~ 세상쉬운 뚝배기 불고기 만들기. [강쉪] Bulgogi stew in an earthenware pot (Ttukbaegi-bulgogi),2019-07-23,67658,160000,50,6,집 세상 쉬 뚝배기 불고기 Bulgogi stew in an earthenware pot Ttukbaegibulgogi
4171,강쉪 ,195000000,집에서~ 세상쉬운 간짜장 만들기 [강쉪] jajangmyeon(black-bean-sauce noodles),2019-07-19,26486,74900,21,6,집 세상 쉬 간짜장 jajangmyeonblackbeansauce noodles
4172,강쉪 ,195000000,"집에서 심플, 고급진~ 메밀국수 만들기. [강쉪]korean cold buckwheat noodles recipe",2019-07-16,26793,44100,9,6,집 심플 고급 진 메밀국수 korean cold buckwheat noodles recipe
4173,강쉪 ,195000000,싱크로율 100% 포테토칩 3가지맛 만들기.  [강쉪] Crispy Potato Chips,2019-07-14,4423,14900,2,6,싱크로 율 포테토칩 가지 맛 Crispy Potato Chips
4174,강쉪 ,195000000,깻잎순으로 밥도둑 깻잎찜 만들기. 멸치넣고 감칠맛있게~ [강쉪] Koea braised perilla leaf,2019-07-12,4126,17900,0,6,깻잎 순 밥 도둑 깻잎 찜 멸치 넣다 감칠맛 있다 Koea braised perilla leaf
4175,강쉪 ,195000000,1년숙성 매실장아찌 무침 만들기. 새콤 쫀쫀하니 맛있습니다. [강쉪]  Seasoned korea  apricot pickle,2019-07-10,2848,8500,3,6,년 숙성 매실장아찌 무치 새 콤 쫀쫀하 니 Seasoned korea apricot pickle
4176,강쉪 ,195000000,"밥도둑 양배추쌈 데치는법과 맛있는 쌈장 만들기.[강쉪] Cabbage Ssam, ssamjang (Korean dipping sauce)",2019-07-08,161890,20000,43,6,밥 도둑 양배추 쌈 데 치 법 쌈장 Cabbage Ssam ssamjang Korean dipping sauce
4177,강쉪 ,195000000,밥도둑 된장깻잎찜 황금레시피. 밥이 술술~ [강쉪] steamed bean paste perilla leaf,2019-07-05,5989,23400,3,6,밥 도둑 된장 깻잎 찜 황금 밥 술술 steamed bean paste perilla leaf
4178,강쉪 ,195000000,중년의 회춘비법~ 꿀마늘 만드는법. [강쉪] Make honey garlic,2019-07-04,43353,50200,31,6,중년 회춘 비법 꿀 마늘 만들다 법 Make honey garlic
4179,강쉪 ,195000000,가장 쉽게 마늘 까는법과 오래가는 깐마늘 보관법. [강쉪],2019-07-02,45397,51400,28,6,가장 쉬 마늘 깔다 법 오래 가다 깔다 마늘 보관 법
4180,강쉪 ,195000000,생각보다 쉬운 오이 레시피 3가지~ 맛보장 요리!! [강쉪] Korea three easy cucumber recipes,2019-06-26,46041,75700,15,6,생각 보다 쉬 오이 가지 맛 보장 요리 Korea three easy cucumber recipes
4181,강쉪 ,195000000,부드럽고 깔끔한~ 매실 돼지갈비찜 만들기 .[강쉪] Korea apricot braised short ribs,2019-06-24,4431,15300,6,6,부드럽다 깔끔하다 매실 돼지 갈비찜 Korea apricot braised short ribs
4182,강쉪 ,195000000,"맛있는 햇감자, 고추장 감자조림. 칼칼 파근파근하게~ [강쉪] braised Potatoes in spicy sauce",2019-06-22,10529,28800,7,6,햇 감자 고추장 감자 조림 칼칼 파 근 파 근 하 게 braised Potatoes in spicy sauce
4183,강쉪 ,195000000,"밥두그릇 뚝딱!! 밥도둑 청국장쌈장 만들기.""강력추천"" [강쉪] Ssamjang (Korean dipping sauce)",2019-06-19,6881,26400,4,6,"밥 두 그릇 뚝딱 밥 도둑 청국장 쌈장 "" 강력 추천 "" Ssamjang Korean dipping sauce"
4184,강쉪 ,195000000,"'속 시원하게 더위날리는' 콩나물냉국 레시피. "" 너무 쉽습니다."" [강쉪] Korea cold soybean sprout soup",2019-06-17,20798,41100,16,6,"속 시원하다 더위 날리다 콩나물 냉국 "" 너무 쉬 "" Korea cold soybean sprout soup"
4185,강쉪 ,195000000,오늘저녁 팽이버섯전 어떠세요. 황금레시피 [강쉪] Korea Enoki mushroom pancakes,2019-06-16,6055,19300,5,6,오늘 저녁 팽이버섯 전 어떻다 황금 Korea Enoki mushroom pancakes
4186,강쉪 ,195000000,"오늘 저녁메뉴 ~ 맛있는 닭볶음탕 만들기, 황금레시피. [강쉪] Korea braised Spicy Chicken",2019-06-14,9678,28100,8,6,오늘 저녁 메뉴 닭볶음탕 황금 Korea braised Spicy Chicken
4187,강쉪 ,195000000,누구나 할수있는~ 두부부침 만들기. [강쉪] Cooking Korean food:  tofu sidedishes,2019-06-13,7036,24200,3,6,누구 나 두부 부치다 Cooking Korean food tofu sidedishes
4188,강쉪 ,195000000,입맛 살리는~ 상큼 칼칼한 쑥갓 상추겉절이 하는법 [강쉪] Korean Lettuce Salad,2019-06-11,6614,17800,1,6,입맛 살리다 상큼 칼칼하다 쑥갓 상추 겉절이 법 Korean Lettuce Salad
4189,강쉪 ,195000000,맛을 업그레이드한  마약 계란장 만들었어요. 밥과 비비면 꿀맛입니다.  [강쉪] Eggs in soy broth,2019-06-09,8416,21000,7,6,맛 업그레이드 마약 계란 장 만들다 밥 비비 면 꿀맛 Eggs in soy broth
4190,강쉪 ,195000000,쉽고 간단하게~ 새송이 꽈리고추 장조림 만드는법. 맛있어요!  [강쉪] Korea King oyster mushroom soy broth,2019-06-07,8080,21700,5,6,쉬 간단하다 새송이 꽈리 고추 장조림 만들다 법 Korea King oyster mushroom soy broth
4191,강쉪 ,195000000,간단한 저녁요리. 강식당2 가락국수 만들기~ 시원하고 담백합니다.[강쉪]Korea anchovy stock noodle,2019-06-05,18426,29400,14,6,간단하다 저녁 요리 강 식당 가락국수 시원하다 담백하다 Korea anchovy stock noodle
4192,강쉪 ,195000000,"강식당2, 맛있는 짜장떡볶이 만들기~ JMT [강쉪]  korean food Jjajang tteokbokki",2019-06-04,11329,18800,7,6,강 식당 짜장 떡볶이 JMT korean food Jjajang tteokbokki
4193,강쉪 ,195000000,"진미채김밥 달인의 김밥 만드는법, 비법 양념, 자꾸손이갑니다~ [강쉪] Korea dried shredded squid, rice roll",2019-06-03,5990,11900,10,6,진미채 김밥 달인 김밥 만들다 법 비법 양념 자꾸 손 가다 Korea dried shredded squid rice roll
4194,강쉪 ,195000000,달큰한 햇양파로 양파볶음 만들어보세요. 손이가는 양파볶음 만들기 [강쉪]Korea Stir-fried Onion,2019-05-30,21674,29600,8,6,달 크다 햇 양파 양파 볶음 만들다 보다 손 가다 양파 볶음 Korea Stirfried Onion
4195,강쉪 ,195000000,"간단한 저녁메뉴 부추전 만들기. 부추향이 풍부하게, 밀가루 적게~  [강쉪] How to make chives panckae.",2019-05-28,106958,74900,38,6,간단하다 저녁 메뉴 부추 전 부추 향 풍부하다 밀가루 적다 How to make chives panckae
4196,강쉪 ,195000000,"어느 겉절이 달인의 겉절이 만드는 비법. 아삭하고, 부드럽고, 짜지않은~ [강쉪]",2019-05-27,795175,310000,634,6,어느 겉절이 달인 겉절이 만들다 비법 아 삭 부드럽다 짜지다 않다
4197,강쉪 ,195000000,사과쥬스와 사과잼을 동시에 만드는법. 진한 사과쥬스와 사과잼을 듬뿍 드셔보세요. [강쉪] making apple juice and jam,2019-05-23,6161,10700,8,6,사과쥬스 사과 잼 동시 만들다 법 진하다 사과쥬스 사과 잼 듬뿍 들다 보다 making apple juice and jam
4198,강쉪 ,195000000,5만 구독자 감사이벤트 당첨자 발표. 듀플랩 & 옛간 참기름 [강쉪],2019-05-21,1452,6700,3,6,구 독자 감사 이벤트 당첨 자 발표 듀 플랩 옛 간 참기름
4199,강쉪 ,195000000,멸치육수로 시원한 잔치국수 만들기. 양념장 필요없는 황금 레시피  [강쉪] Korean Banquet Noodle,2019-05-20,83603,76500,40,6,멸치 육 수로 시원하다 잔치국수 양념장 필요없다 황금 Korean Banquet Noodle
4200,강쉪 ,195000000,간단한 저녁요리~ 바베큐 폭립 만들기. 자꾸 손이가는 맛!! [강쉪] Makes Pan-Roasted Brined Pork rips Chops,2019-05-18,27902,35200,19,6,간단하다 저녁 요리 바베큐 폭립 자꾸 손 가다 맛 Makes PanRoasted Brined Pork rips Chops
4201,강쉪 ,195000000,어느유명한 한식집에서 먹었던~ 맛있는 반찬. 가지튀김무침 만들기 [강쉪],2019-05-16,46490,43000,18,6,어느 유명 한식 집 먹다 반찬 가지 튀김 무치
4202,강쉪 ,195000000,쉽고 간단한 오이무침 맛있게 하는법. 상큼한 밥도둑!!  [강쉪],2019-05-13,38416,67300,15,6,쉬 간단하다 오이 무치 법 상큼 밥 도둑
4203,강쉪 ,195000000,봄날의 채소로  바삭바삭한 일식튀김 만드는법~ 두릅튀김. [강쉪]How to make Tempura,2019-05-12,7334,17600,1,6,봄날 채소 바삭바삭하다 일식 튀김 만들다 법 두릅 튀김 How to make Tempura
4204,강쉪 ,195000000,"상큼한 두릅고추장무침 만드는법, 집나간~ 입맛이 돌아옵니다.  [강쉪 반찬]",2019-05-10,4981,13600,2,6,상큼 두릅 고추장 무치 만들다 법 집 나가다 입맛 돌아오다 반찬
4205,강쉪 ,195000000,고기맛을 끌어올리는 고기집 깻잎장아찌 만들기. 짜지않아요~  [강쉪] Korea perilla leaf pickles,2019-05-08,95864,10000,56,6,고 기 맛 끄다 오다 리다 고기 집 깻잎 장아찌 짜지다 않다 Korea perilla leaf pickles
4206,강쉪 ,195000000,더운날에는 시원한~ 토마토쥬스 3가지맛 만드는 방법. 생과일쥬스 좋아요.  [강쉪] tomato juice recipe,2019-05-07,147349,77800,67,6,덥다 날 에는 시원하다 토마토쥬스 가지 맛 만들다 방법 생 과일 쥬스 좋다 tomato juice recipe
4207,강쉪 ,195000000,간단한 김치. 일본식 오이절임(츠케모노) 만들기. 뻘건 김치가 지겨울때 만들어보세요. [집밥 레시피] Japanese cucumber mustard pickles,2019-05-04,30095,44200,14,6,간단하다 김치 일본 식 오이 절임 츠케모노 뻘건 김치 지다 겨울 때 만들다 보다 집밥 Japanese cucumber mustard pickles
4208,강쉪 ,195000000,"집에서 간단한요리]  새콤,달콤,매콤 마성의 맛!!  쫄면 만들기~ 스트레스 날라갑니다.  [강쉪]",2019-05-02,88023,10000,45,6,집 간단하다 요리 새 콤달콤 매콤 마 성의 맛 쫄면 스트레스 나르다 가다
4209,강쉪 ,195000000,얼큰한~ 황태콩나물국 끓이는법. 시원합니다.! [강쉪 집밥레시피],2019-04-30,4776,15500,4,6,얼큰하다 황태 콩나물국 끓이다 법 시원하다 집밥
4210,강쉪 ,195000000,???넣은 맛보장! 계란 마늘쫑볶음 만드는법. 풍부하고 진한맛~  [집밥레시피] make stir-fry egg and garlic scapes,2019-04-28,3742,11400,1,6,넣다 맛 보장 계란 마늘 쫑 볶음 만들다 법 풍부하다 진하다 맛 집밥 make stirfry egg and garlic scapes
4211,강쉪 ,195000000,오뚜기카레로 맛있는 일본식 카레 만들기~ [식당 레시피]  Japanese Style Curry,2019-04-26,29887,39300,12,6,오뚜기 카레 일본 식 카레 식당 Japanese Style Curry
4212,강쉪 ,195000000,"상큼하고 몸에좋은 대파무침 만들어보세요./후원: 참기름 명가 ""옛간""/  [집밥 레시피] Korea green onion salad",2019-04-25,4541,15900,1,6,"상큼 몸 좋다 대파 무치 만들다 보다 후원 참기름 명가 "" 옛 간 "" 집밥 Korea green onion salad"
4213,강쉪 ,195000000,시원한 설렁탕 깍두기 만드는법~ 아작하게 맛있게~ [강쉪 식당 레시피] Korea radish kimchi,2019-04-23,12521,28100,4,6,시원하다 설렁탕 깍두기 만들다 법 아작 식당 Korea radish kimchi
4214,강쉪 ,195000000,"너무 쉬운~ 소고기 미역국 끓이기, 구수하고 맛있는 황금레시피. [집밥 레시피] Korea Beef Seaweed Soup",2019-04-22,4593,14700,5,6,너무 쉬 소고기 미역국 끓이다 구수하다 황금 집밥 Korea Beef Seaweed Soup
4215,강쉪 ,195000000,고추장멸치볶음 맛있게 만드는법. 마늘쫑넣고 더 맛있게~ [ 집밥 레시피],2019-04-19,3433,12100,2,6,고추장 멸치 볶음 만들다 법 마늘 쫑 넣다 더 집밥
4216,강쉪 ,195000000,줄서는~ 망향 비빔국수 만들기. 양념장 맛있습니다. [식당 레시피],2019-04-18,504478,560000,181,6,줄 서다 망향 비빔국수 양념장 식당
4217,강쉪 ,195000000,전기밥솥으로 치즈떡볶이 만들기~ 쉽고 간단하고 맛있어요. [전기밥솥 레시피] electric rice cooker cheese tteokbokki,2019-04-16,3138,12300,2,6,전기밥솥 치즈떡볶이 쉬 간단하다 전기밥솥 electric rice cooker cheese tteokbokki
4218,강쉪 ,195000000,"미나리 오이무침 황금레시피, 향긋하고 담백합니다.[강쉪 집밥 레시피]",2019-04-14,4524,13200,0,6,미나리 오이 무치 황금 향 긋다 담백하다 집밥
4219,강쉪 ,195000000,새콤한 민들레나물 무침 만드는법. 쌉싸름함이 입맛을 살려줍니다. [집밥 레시피] Korea dandelion salad,2019-04-12,6385,13300,3,6,새 콤 민들레 나물 무치 만들다 법 쌉싸름하다 입맛 살리다 줍다 집밥 Korea dandelion salad
4220,강쉪 ,195000000,"맛있는 콘치즈 만들기~ 남녀노소,아이들 모두 좋아합니다. [10분 간단요리] Korea corn cheese",2019-04-11,3316,17600,2,6,콘치 즈 남녀 노소 아이 들다 모두 좋아하다 분 간단 요리 Korea corn cheese
4221,강쉪 ,195000000,전기밥솥으로 시래기 된장지짐 만들기. 멸치넣고 구수하게~ [강쉪],2019-04-08,2902,12700,0,6,전기밥솥 시래기 된장 지짐 멸치 넣다 구수하다
4222,강쉪 ,195000000,치킨보다 맛있는 황태강정 만들기. 닭강정은 저리가라~  [강쉪 참쉬운 레시피],2019-04-07,54466,91300,31,6,치킨 보다 황태 강정 닭강정 저리 가라 차다 쉬
